#{"t_start": 1768050674.0728588, "env_id": "None"}
r,l,t
134.6212,60,735.132701
336.272,56,735.206504
321.2165,56,735.275153
286.4212,57,735.349379
241.4671,57,735.453302
69.1376,60,735.570091
185.126,59,735.648915
370.7574,55,735.720889
146.5454,59,735.809299
54.4726,60,735.898205
106.467,60,735.979518
206.467,58,736.056247
306.2165,56,736.12393
385.813,55,736.200749
171.4671,59,736.277234
236.0862,58,736.346406
136.0081,60,736.420317
321.3409,56,736.489127
306.3409,56,736.558804
121.0175,60,736.637469
256.0863,57,736.709003
68.2557,60,736.7826
69.1474,60,736.853464
171.5455,59,736.930791
221.5455,58,737.005064
105.0575,60,737.08179
286.467,57,737.154737
370.8131,55,737.223132
370.7573,55,737.294747
256.008,57,737.390728
370.8033,55,737.472456
385.8034,55,737.563834
121.4672,60,737.656111
120.9621,60,737.751305
334.9213,56,737.832701
286.467,57,737.92579
69.6065,60,738.030661
235.8839,58,738.112888
422.3875,55,738.196688
221.5453,58,738.29154
306.3405,56,738.375369
286.4672,57,738.466512
355.6887,55,738.5731
186.0865,59,738.662622
156.4672,59,738.748692
370.7573,55,738.833894
236.0175,58,738.918721
69.675,60,739.006379
236.4671,58,739.098205
206.4671,58,739.184845
306.2624,56,739.276457
321.2623,56,739.360649
271.0176,57,739.433882
255.2046,57,739.515701
291.2165,56,739.597882
18.7834,61,739.689874
67.8062,60,739.784795
220.8839,58,739.880175
236.4671,58,739.982363
276.2165,56,740.060472
271.4672,57,740.151029
121.0082,60,740.244583
155.9395,59,740.324673
236.0175,58,740.412281
171.5454,59,740.509215
306.3408,56,740.602463
291.2623,56,740.687005
276.0865,57,740.767266
360.8817,55,740.853411
321.3407,56,740.935906
-117.091,63,741.029702
385.8033,55,741.117714
370.8033,55,750.457303
336.2624,56,750.550491
221.5454,58,750.630052
385.813,55,750.708473
321.2166,56,750.800429
235.0803,58,750.87753
345.7573,55,750.959391
340.8128,55,751.043324
284.6673,57,751.11657
286.4672,57,751.203443
185.8934,59,751.288679
171.4211,59,751.36608
355.8127,55,751.438864
256.5455,57,751.513322
336.1477,56,751.601239
437.4658,55,751.687988
321.2624,56,751.766404
385.7574,55,751.848215
271.2971,57,751.939905
321.1381,56,752.028811
120.0801,60,752.118304
370.8032,55,752.192426
321.2165,56,752.261399
306.2721,56,752.330038
385.8033,55,752.397227
136.4214,60,752.469655
370.8034,55,752.540087
271.4671,57,752.613314
370.7573,55,752.683856
422.3414,55,752.753574
306.2624,56,752.82548
241.5455,57,752.893468
407.3415,55,752.966399
437.2633,55,753.03615
306.1478,56,753.108123
355.8033,55,753.182384
385.7574,55,753.247869
286.0177,57,753.324494
385.8033,55,753.397011
344.4165,55,753.463428
321.3409,56,753.533151
355.8033,55,753.622167
336.2623,56,753.707617
121.0864,60,753.798216
156.4769,59,753.879113
271.0081,57,753.955354
84.5508,60,754.035044
170.9621,59,754.113565
121.3983,60,754.19362
286.4671,57,754.276413
321.2623,56,754.349287
385.8032,55,754.420314
83.3342,60,754.498595
340.7576,55,754.570249
319.9214,56,754.654056
306.3408,56,754.734734
321.2718,56,754.807519
385.8033,55,754.880612
276.4766,57,754.954406
385.8818,55,755.025035
385.8128,55,755.090751
271.5455,57,755.174451
321.1381,56,755.261901
206.3526,58,755.337308
236.4672,58,755.412056
321.3407,56,755.48581
285.2046,57,755.557994
326.2623,56,755.628878
422.4655,55,755.701109
340.8127,55,755.774541
336.2721,56,755.857282
271.4671,57,755.934037
286.2282,57,756.021287
69.5507,60,756.111397
370.8128,55,756.192099
370.6793,55,756.271816
355.8034,55,756.348597
69.4038,60,756.432718
370.8033,55,756.5132
236.5455,58,756.611394
155.9623,59,756.703146
271.477,57,756.791445
221.4213,58,756.88724
397.3873,55,756.963408
121.0865,60,757.045771
355.7346,55,757.126805
336.3409,56,757.213063
311.2165,56,757.301386
221.5455,58,757.383836
345.8033,55,757.469214
321.2623,56,757.553387
437.3875,55,757.634266
270.0116,57,757.722277
255.8933,57,757.809346
24.6064,60,757.900215
321.2166,56,757.977416
422.3874,55,758.057274
271.4672,57,758.142823
385.8032,55,758.223104
370.8127,55,758.308006
370.8033,55,758.375144
296.3408,56,758.458269
321.2626,56,758.548971
370.813,55,758.634006
385.8033,55,758.713958
336.1937,56,758.801348
355.8127,55,758.881413
211.4671,58,758.974407
285.126,57,759.059354
336.2623,56,759.135039
205.9622,58,759.231026
370.7573,55,759.310508
271.5456,57,759.395283
276.2623,56,759.471917
355.7574,55,759.55182
221.4212,58,759.640624
336.2624,56,759.724205
235.9622,58,759.800713
271.3429,57,759.895087
385.8033,55,759.973879
271.4673,57,760.058087
370.7573,55,760.126768
336.2625,56,760.196083
336.3406,56,760.266195
385.8128,55,760.338562
369.4623,55,760.406381
170.8839,59,760.487661
221.5454,58,760.56692
385.7574,55,760.647613
336.2623,56,760.727295
336.2718,56,760.7996
437.3873,55,760.86898
19.4822,61,760.957363
286.0081,57,761.032029
385.8035,55,761.104357
306.3408,56,761.175682
286.3526,57,761.251166
205.8379,58,761.325321
407.3416,55,761.401828
355.8129,55,761.478793
407.3414,55,761.551393
370.8129,55,761.624157
321.2625,56,761.698203
336.3407,56,761.771302
385.8034,55,761.845678
385.8033,55,761.921636
385.8816,55,761.990956
336.3407,56,762.065482
336.1383,56,762.135786
385.8816,55,762.205261
385.8818,55,762.277071
221.008,58,762.353062
256.0178,57,762.427256
385.8128,55,762.497739
271.4672,57,762.572315
422.4657,55,762.675878
106.5452,60,762.769994
321.3409,56,762.844725
407.4657,55,762.915487
269.4283,57,762.98567
255.2046,57,763.058933
369.3476,55,763.132701
355.7575,55,763.201672
236.4672,58,763.27535
68.9449,60,763.34897
221.5453,58,763.423285
286.4671,57,763.505809
340.8816,55,763.587472
321.2165,56,763.676733
206.0864,58,763.750417
286.4671,57,763.831527
385.8032,55,763.904951
370.8033,55,763.98497
271.0864,57,764.0783
286.0081,57,764.167413
321.3407,56,764.250526
375.8032,55,764.329157
44.1473,60,764.413438
321.2623,56,764.48744
427.3873,55,764.559891
84.0135,60,764.648473
74.5967,60,764.7415
385.8032,55,764.828322
306.2718,56,764.913909
355.8032,55,764.991527
83.2557,60,765.082195
256.5454,57,765.183013
236.5457,58,765.264436
336.2165,56,765.351309
370.8817,55,765.432503
69.1377,60,765.528966
422.4658,55,765.607718
84.6063,60,765.720446
355.8817,55,765.798787
286.4673,57,765.878243
271.4672,57,765.964996
355.8032,55,766.04422
220.9623,58,766.13372
271.5457,57,766.22397
321.3407,56,766.302399
336.2626,56,766.380711
121.4671,60,766.470495
370.8033,55,766.550329
321.2718,56,766.638451
407.3416,55,766.719944
121.0862,60,766.810205
136.0081,60,766.903422
385.7346,55,766.979567
285.0706,57,767.06933
360.7576,55,767.146312
385.8033,55,767.224485
370.6886,55,767.307431
271.0179,57,767.390842
206.4767,58,767.471567
370.7573,55,767.558626
236.467,58,767.643945
407.3876,55,767.713246
271.0081,57,767.799721
340.8032,55,767.879563
397.4657,55,767.964257
271.4769,57,768.040318
169.7454,59,768.118328
385.6889,55,768.185026
319.8068,56,768.26048
206.0863,58,768.333117
385.8816,55,768.402619
437.3876,55,768.473369
334.9312,56,776.90043
321.2625,56,776.977597
437.3415,55,777.055382
385.8131,55,777.141661
385.6889,55,777.226506
385.8032,55,777.308424
437.3415,55,777.393078
336.2163,56,777.470356
221.4671,58,777.557503
286.5455,57,777.642907
437.3873,55,777.723619
437.3414,55,777.802191
336.3408,56,777.88699
336.3407,56,777.981894
69.0135,60,778.075717
286.0175,57,778.150678
422.397,55,778.220324
319.9214,56,778.291614
206.4767,58,778.36492
437.3873,55,778.433115
336.2623,56,778.504487
437.3874,55,778.575942
136.3525,60,778.714515
370.8033,55,778.800928
336.2623,56,778.878867
235.1261,58,778.961823
385.8127,55,779.031091
336.2626,56,779.101115
437.4657,55,779.176547
19.6751,61,779.260531
286.0081,57,779.341824
385.8033,55,779.410476
336.3407,56,779.482715
375.7573,55,779.552835
355.8033,55,779.625276
437.3874,55,779.708098
370.8034,55,779.7806
370.6791,55,779.857571
437.3873,55,779.927236
437.2632,55,780.006957
437.3091,55,780.089255
370.8127,55,780.175887
385.7573,55,780.259188
385.8817,55,780.344448
370.7573,55,780.411222
385.8032,55,780.489557
385.8033,55,780.566498
370.7573,55,780.634772
422.3874,55,780.707172
336.2625,56,780.785646
286.4671,57,780.860066
271.4671,57,780.93527
385.7573,55,781.008081
321.1478,56,781.083841
186.4766,59,781.16996
385.7347,55,781.238698
375.6791,55,781.308495
422.3971,55,781.379604
286.4766,57,781.453427
336.2624,56,781.526054
245.9622,57,781.604025
385.6888,55,781.675695
171.0177,59,781.759678
370.8818,55,781.837069
286.4671,57,781.918436
370.6888,55,781.991867
385.8128,55,782.087211
360.7573,55,782.173467
422.397,55,782.243406
437.3873,55,782.328203
321.2165,56,782.411081
437.3187,55,782.496181
336.2163,56,782.579136
370.8032,55,782.659525
385.8128,55,782.748702
236.0862,58,782.838404
375.8033,55,782.907188
291.2164,56,782.991626
336.2625,56,783.065526
286.008,57,783.144209
236.4671,58,783.23003
186.467,59,783.327748
385.7575,55,783.415427
437.3186,55,783.504332
370.6887,55,783.579296
437.3875,55,783.675321
370.8035,55,783.764402
385.8818,55,783.848209
370.8033,55,783.935638
384.472,55,784.021467
355.8816,55,784.10241
385.8032,55,784.191787
385.8129,55,784.277439
321.3407,56,784.369232
336.2721,56,784.458929
206.5456,58,784.551018
186.008,59,784.651348
321.2721,56,784.732342
69.5281,60,784.825416
355.8033,55,784.904889
385.7574,55,784.984878
407.4657,55,785.076538
385.8032,55,785.162475
385.6886,55,785.242173
422.3414,55,785.330915
336.2624,56,785.405203
437.4655,55,785.477832
336.2721,56,785.558691
385.8817,55,785.640562
437.4659,55,785.726383
437.3874,55,785.807151
336.2623,56,785.897084
336.2721,56,785.994594
171.0864,59,786.093668
370.8033,55,786.17599
326.3409,56,786.250389
437.4657,55,786.321051
286.3526,57,786.400844
336.2624,56,786.473283
384.4624,55,786.546646
385.8034,55,786.63251
285.9622,57,786.726575
271.008,57,786.8012
385.8032,55,786.878807
271.0082,57,786.952547
321.2624,56,787.027131
370.7574,55,787.103131
321.2721,56,787.176793
336.2719,56,787.253841
385.8131,55,787.325331
355.7347,55,787.398188
437.4658,55,787.469464
286.4672,57,787.547197
271.0176,57,787.617692
385.6791,55,787.688502
370.8127,55,787.762769
385.8033,55,787.830399
385.8127,55,787.904388
385.7573,55,787.978667
370.8129,55,788.051696
385.8034,55,788.127373
437.3873,55,788.195805
385.7573,55,788.271851
437.4657,55,788.338564
321.2624,56,788.41047
370.6887,55,788.483148
370.8032,55,788.55603
370.8129,55,788.641691
370.679,55,788.72468
286.4671,57,788.808975
437.3873,55,788.882029
321.272,56,788.955519
370.8816,55,789.026288
385.7574,55,789.096766
370.6888,55,789.165083
286.0863,57,789.239979
422.4659,55,789.31427
437.4656,55,789.381563
375.8032,55,789.452437
370.8129,55,789.522706
385.8817,55,789.597449
336.1478,56,789.675673
336.3407,56,789.7594
385.8032,55,789.852487
385.8034,55,789.925204
385.8816,55,790.00544
210.9622,58,790.114184
370.8127,55,790.195533
385.8034,55,790.296542
385.8127,55,790.385003
370.7573,55,790.463777
306.2165,56,790.547695
321.2166,56,790.647898
186.3526,59,790.735559
385.8032,55,790.807429
437.4658,55,790.886091
370.7574,55,790.9719
236.467,58,791.062829
385.8129,55,791.143493
385.8817,55,791.23395
336.3405,56,791.327347
271.4212,57,791.422412
336.2719,56,791.514192
385.8128,55,791.600791
355.8034,55,791.689691
385.8035,55,791.786495
385.7574,55,791.890872
370.8128,55,792.006096
437.3873,55,792.099349
236.4672,58,792.185567
437.4659,55,792.315204
385.5549,55,792.416856
286.0863,57,792.544732
336.3407,56,792.652919
370.6887,55,792.747216
336.2623,56,792.848896
385.8032,55,792.939062
385.8818,55,793.047686
271.4673,57,793.145622
385.8033,55,793.232479
286.4213,57,793.318736
370.8816,55,793.421643
437.3416,55,793.503196
385.8128,55,793.573047
422.4655,55,793.658407
427.3414,55,793.742196
437.4659,55,793.819081
235.8839,58,793.893871
355.8131,55,793.978354
370.679,55,794.057226
385.6886,55,794.129426
385.8127,55,794.203455
437.4659,55,794.277198
271.0081,57,794.357942
321.3407,56,794.437167
370.6791,55,794.575566
437.2631,55,794.678111
385.8128,55,794.766707
336.2625,56,794.86314
385.7576,55,794.945802
136.008,60,795.029157
385.6791,55,795.109177
136.0864,60,795.194467
385.8034,55,795.271618
370.8129,55,795.349359
422.2633,55,795.417596
385.8032,55,795.486557
286.4673,57,795.56265
422.2727,55,795.639854
360.6791,55,795.71222
385.8033,55,804.337638
437.3968,55,804.409436
385.8032,55,804.477768
385.8033,55,804.552084
385.8033,55,804.627828
385.6887,55,804.700363
385.8033,55,804.768515
437.4655,55,804.839801
437.3874,55,804.914563
437.3874,55,804.989876
437.3873,55,805.058316
437.3873,55,805.134062
336.2166,56,805.212479
385.8032,55,805.286936
385.8033,55,805.359453
437.4656,55,805.430186
385.8033,55,805.508487
437.3873,55,805.57934
385.8817,55,805.65019
385.8033,55,805.716409
385.8033,55,805.786967
334.8754,56,805.858853
437.2632,55,805.934038
437.3873,55,806.009328
437.3416,55,806.081802
437.2729,55,806.16063
385.8128,55,806.236772
385.8033,55,806.306523
437.3874,55,806.383856
385.7575,55,806.463565
437.3414,55,806.53385
437.4655,55,806.600304
437.2727,55,806.670022
385.6888,55,806.73587
385.8818,55,806.810191
385.7573,55,806.882761
437.4656,55,806.959806
437.4657,55,807.041615
437.3968,55,807.111238
336.2624,56,807.181992
385.8032,55,807.256832
437.4657,55,807.328979
437.3873,55,807.396508
336.2624,56,807.473966
437.4656,55,807.544781
437.3873,55,807.61535
236.467,58,807.692379
437.4659,55,807.760309
336.2165,56,807.834054
437.2631,55,807.908104
437.3969,55,807.979419
385.8032,55,808.046305
437.3873,55,808.116124
437.3414,55,808.200854
336.2722,56,808.282176
437.3873,55,808.368473
437.3969,55,808.433743
385.8032,55,808.509529
437.2729,55,808.597533
385.6887,55,808.694846
385.8033,55,808.775872
185.1948,59,808.869278
385.8033,55,808.960937
437.4656,55,809.03888
385.8127,55,809.106165
437.4655,55,809.200003
437.3969,55,809.288831
422.3415,55,809.387694
437.3968,55,809.47678
437.3875,55,809.566057
437.4655,55,809.644265
437.3873,55,809.742319
437.3873,55,809.82215
437.3874,55,809.899244
286.0081,57,809.977689
437.3415,55,810.070482
385.8127,55,810.168505
286.4673,57,810.254306
385.8032,55,810.32815
437.3874,55,810.416432
437.3873,55,810.499117
437.3874,55,810.584105
385.8127,55,810.677494
385.7575,55,810.754238
437.3415,55,810.823184
437.3414,55,810.908196
384.4623,55,811.003147
336.2623,56,811.092369
422.3873,55,811.174434
384.4622,55,811.262877
385.7574,55,811.355982
437.4657,55,811.434787
437.2632,55,811.516906
437.3968,55,811.593055
422.3186,55,811.676886
385.8816,55,811.76038
286.0177,57,811.854078
385.8033,55,811.953132
437.3415,55,812.032089
437.3415,55,812.124036
321.3407,56,812.209698
385.8033,55,812.288806
437.3969,55,812.358114
370.813,55,812.429326
437.4657,55,812.501021
437.3874,55,812.568915
385.7574,55,812.643234
336.2718,56,812.710997
437.3415,55,812.778432
385.8034,55,812.850343
236.0862,58,812.93935
336.2624,56,813.01363
385.8131,55,813.093645
437.4657,55,813.164583
385.6791,55,813.238503
437.397,55,813.310562
437.3873,55,813.38075
285.1261,57,813.452545
385.8032,55,813.525595
437.4659,55,813.596455
385.8034,55,813.682037
437.3413,55,813.764494
385.8032,55,813.835968
385.8127,55,813.908333
437.4655,55,813.9773
437.3873,55,814.045998
437.4657,55,814.118445
385.8816,55,814.187212
385.8035,55,814.27152
437.4655,55,814.347287
385.8033,55,814.414004
437.3413,55,814.486775
437.3874,55,814.557324
437.3873,55,814.629912
437.2631,55,814.700125
437.3874,55,814.771036
437.3968,55,814.840478
437.4656,55,814.916421
437.4659,55,814.991724
437.3873,55,815.064278
385.8818,55,815.13707
437.2633,55,815.209454
437.4656,55,815.282106
385.8032,55,815.355499
437.3414,55,815.426294
385.679,55,815.499118
437.4656,55,815.567633
385.7573,55,815.640792
437.3415,55,815.720215
437.3873,55,815.798797
437.4657,55,815.895771
236.5457,58,815.975429
385.8817,55,816.045597
437.3873,55,816.129079
385.8131,55,816.220381
385.8817,55,816.313137
385.8128,55,816.393515
437.4658,55,816.4859
385.8128,55,816.567597
385.7574,55,816.64919
385.8817,55,816.732469
286.5454,57,816.830261
385.8034,55,816.909202
385.8032,55,816.983725
370.7346,55,817.061197
437.3873,55,817.145854
437.4657,55,817.235714
437.3874,55,817.321084
385.8128,55,817.408348
437.4656,55,817.497649
385.8127,55,817.581552
334.9213,56,817.672085
437.4659,55,817.759526
336.3407,56,817.850389
385.8128,55,817.93767
437.2632,55,818.019207
385.8129,55,818.102172
437.3415,55,818.194336
437.4659,55,818.293098
370.7574,55,818.366318
385.8034,55,818.443615
437.3969,55,818.527458
437.3873,55,818.604342
437.3416,55,818.691068
437.3874,55,818.791443
385.8817,55,818.892862
437.4657,55,818.97624
437.3414,55,819.064408
385.8129,55,819.136476
360.8032,55,819.222479
385.8032,55,819.311235
422.4657,55,819.401285
437.2729,55,819.487006
437.3875,55,819.578953
437.4658,55,819.665227
437.3873,55,819.744475
370.8815,55,819.836878
437.3414,55,819.919244
385.8129,55,819.994012
437.4657,55,820.07856
385.8032,55,820.151511
336.2624,56,820.232363
437.3874,55,820.311284
437.3414,55,820.393216
384.5408,55,820.465786
336.2624,56,820.541514
437.3873,55,820.618014
385.8032,55,820.692058
437.3873,55,820.765018
437.3875,55,820.833195
336.2623,56,820.907339
384.5406,55,820.97463
336.1476,56,821.049106
437.2726,55,821.119268
385.7346,55,821.194948
385.8816,55,821.265133
385.8129,55,821.335804
385.8034,55,821.407295
385.8816,55,821.477164
437.3972,55,821.54535
375.8033,55,821.619323
437.4658,55,821.689619
437.3874,55,821.766667
437.3873,55,821.837775
437.3415,55,821.915366
437.3972,55,821.984555
437.3968,55,822.056705
385.8034,55,822.13493
437.3873,55,822.243841
336.2623,56,822.321095
437.3873,55,822.396938
385.8818,55,822.465262
235.0018,58,831.344739
437.2728,55,831.416192
336.3407,56,831.488871
-64.6608,63,831.572049
336.3407,56,831.651434
185.9623,59,831.725269
336.2167,56,831.841906
286.4213,57,831.94729
83.2556,60,832.031607
236.3429,58,832.109239
334.7972,56,832.186969
385.7573,55,832.259596
437.3873,55,832.33405
336.0235,56,832.404091
285.1947,57,832.478472
384.4164,55,832.549992
336.3405,56,832.624219
385.8127,55,832.690188
286.008,57,832.766238
437.3414,55,832.878797
336.2165,56,832.959121
385.8816,55,833.037268
286.4671,57,833.119146
336.1477,56,833.191211
437.3971,55,833.264945
384.4623,55,833.337208
236.4213,58,833.411082
385.8128,55,833.478953
186.0081,59,833.552334
385.8818,55,833.625719
236.4672,58,833.716074
286.3525,57,833.801121
385.8128,55,833.871078
385.8131,55,833.94642
336.2164,56,834.016536
336.2623,56,834.088399
336.1381,56,834.159063
385.8033,55,834.243378
385.8815,55,834.324226
385.7573,55,834.399226
286.4212,57,834.495209
235.9623,58,834.591689
274.6671,57,834.670598
437.4657,55,834.748767
384.4625,55,834.841518
334.9213,56,834.928369
437.3875,55,835.032179
236.4212,58,835.115109
437.4657,55,835.19262
385.7347,55,835.279676
286.4212,57,835.379686
384.4622,55,835.461087
437.3413,55,835.546872
336.2625,56,835.644444
385.7573,55,835.738342
437.3874,55,835.822061
385.8032,55,835.898497
370.8033,55,835.978762
285.0707,57,836.05022
385.7574,55,836.138949
385.8033,55,836.230348
385.7574,55,836.317427
285.9394,57,836.40692
385.8818,55,836.485922
336.2623,56,836.579838
226.0081,58,836.674358
286.3986,57,836.753369
385.8128,55,836.835085
286.4673,57,836.928676
385.7576,55,837.00526
285.9622,57,837.094162
437.3874,55,837.186001
437.4655,55,837.264747
286.2836,57,837.344543
385.8127,55,837.428178
437.4657,55,837.500412
385.8816,55,837.573226
